DATE,DV_LUMINOUS_IMPRESSIONS,FB_LUMINOUS_IMPRESSIONS,GL_LUMINOUS_IMPRESSIONS,DV_MW_TOTAL_12_IMPRESSIONS,DV_NATURALS_IMPRESSIONS,FB_NATURALS_IMPRESSIONS,GL_NATURALS_IMPRESSIONS,DV_PLAX_IMPRESSIONS,FB_PLAX_IMPRESSIONS,GL_PLAX_IMPRESSIONS,FB_TOTAL_IMPRESSIONS,GL_TOTAL_IMPRESSIONS,DV_LUMINOUS_CLICKS,FB_LUMINOUS_CLICKS,GL_LUMINOUS_CLICKS,DV_MW_TOTAL_12_CLICKS,DV_NATURALS_CLICKS,FB_NATURALS_CLICKS,GL_NATURALS_CLICKS,DV_PLAX_CLICKS,FB_PLAX_CLICKS,GL_PLAX_CLICKS,FB_TOTAL_CLICKS,GL_TOTAL_CLICKS,DV_LUMINOUS_SPEND,FB_LUMINOUS_SPEND,GL_LUMINOUS_SPEND,TV_LUMINOUS_SPEND,DV_MW_TOTAL_12_SPEND,TV_MW_TOTAL_12_SPEND,DV_NATURALS_SPEND,FB_NATURALS_SPEND,GL_NATURALS_SPEND,DV_PLAX_SPEND,FB_PLAX_SPEND,GL_PLAX_SPEND,TV_PLAX_SPEND,FB_TOTAL_SPEND,GL_TOTAL_SPEND,TV_LUMINOUS_TRP,TV_MW_TOTAL_12_TRP,TV_PLAX_TRP,TP_LUMINOUS_SALES_VALUE,TP_NATURAL_EXTRACTS_SALES_VALUE,TP_TOTAL_SALES_VALUE,TP_COLGATE_NOAD_SALES_VALUE,TP_COMPETITORS_SALES_VALUE,TP_LUMINOUS_SALES_UNITS,TP_NATURAL_EXTRACTS_SALES_UNITS,TP_TOTAL_SALES_UNITS,TP_COLGATE_NOAD_SALES_UNITS,TP_COMPETITORS_SALES_UNITS,TP_LUMINOUS_SALES_VOLUME,TP_NATURAL_EXTRACTS_SALES_VOLUME,TP_TOTAL_SALES_VOLUME,TP_COLGATE_NOAD_SALES_VOLUME,TP_COMPETITORS_SALES_VOLUME,TP_LUMINOUS_AVG_PRICE,TP_NATURAL_EXTRACTS_AVG_PRICE,TP_TOTAL_AVG_PRICE,TP_COLGATE_NOAD_AVG_PRICE,TP_COMPETITORS_AVG_PRICE,MW_LUMINOUS_WHITE_SALES_VALUE,MW_PLAX_SALES_VALUE,MW_TOTAL_12_SALES_VALUE,MW_COMPETITORS_SALES_VALUE,MW_LUMINOUS_WHITE_SALES_UNITS,MW_PLAX_SALES_UNITS,MW_TOTAL_12_SALES_UNITS,MW_COMPETITORS_SALES_UNITS,MW_LUMINOUS_WHITE_SALES_VOLUME,MW_PLAX_SALES_VOLUME,MW_TOTAL_12_SALES_VOLUME,MW_COMPETITORS_SALES_VOLUME,MW_LUMINOUS_WHITE_AVG_PRICE,MW_PLAX_AVG_PRICE,MW_TOTAL_12_AVG_PRICE,MW_COMPETITORS_AVG_PRICE
2020-03-09,0.0,24031241.0,15221648.0,0.0,0.0,22058193.0,5142739.0,0.0,0.0,0.0,0.0,16341385.0,0.0,1.0,8619.0,0.0,0.0,0.0,6564.0,0.0,0.0,0.0,0.0,7908.0,0.0,162210.0,525193.0,298734.0,0.0,0.0,0.0,146246.0,122814.0,0.0,0.0,0.0,0.0,0.0,512541.0,43.13,0.0,0.0,12376799.982690252,3218637.0429992676,20411288.249555975,65538272.25104487,27034654.89352448,330129.9987172242,111580.99913597107,504087.99757959787,2507159.9848869955,848724.9989163829,47403.99938542396,10769.999787211418,89046.00117262453,545131.997284363,124752.00093840249,261.0918939994742,101.55671731658727,430.5815651460022,120.22459253452598,216.7071845755252,683994.9951171875,3814882.080078125,705343.017578125,19293039.672851562,14475.999832153318,87347.9995727539,14713.99974822998,351037.01305389404,4441.999912261963,33077.999114990234,4473.999977111816,152226.99403762817,153.98356790351272,115.32989244048026,157.65378211589936,126.7386234276072
2020-03-16,0.0,27453854.0,24250745.0,0.0,0.0,34049119.0,5296046.0,0.0,0.0,0.0,0.0,28539823.0,0.0,4.0,16031.0,0.0,0.0,7.0,6987.0,0.0,0.0,0.0,0.0,14341.0,0.0,185314.0,846579.0,347394.0,0.0,0.0,0.0,225746.0,122325.0,0.0,0.0,0.0,0.0,0.0,900984.0,61.879999999999995,0.0,0.0,14726887.92026043,3755932.0125579834,25917720.03632784,89016158.80610049,32525442.92224641,377466.0017983988,124082.99946784973,617774.0128189325,3344594.0219056793,1013248.9982359111,55830.99953539204,12478.000357747078,109640.99978446029,736217.9961825022,158030.99974547513,263.7761824580062,129.68034994376808,464.2173747919064,120.91005553745542,205.81685222919504,865768.0053710938,4811535.15625,1066704.9560546875,23884954.77294922,17801.000595092773,99571.9985961914,16604.000091552734,419103.01780700684,5552.000045776366,42088.0012512207,6453.000068664551,187744.00424957275,155.93804002752466,114.32082810324589,165.3037261280306,127.22086581896036
2020-03-23,0.0,22049403.0,10645238.0,0.0,0.0,23065981.0,3443727.0,0.0,0.0,0.0,0.0,38992835.0,0.0,7.0,6531.0,0.0,0.0,6.0,4713.0,0.0,0.0,0.0,0.0,18947.0,0.0,148833.0,385834.0,308908.0,0.0,264297.0,0.0,152928.0,78310.0,0.0,0.0,0.0,0.0,0.0,1257335.0,38.16,37.64,0.0,10026351.023972034,2437543.0154800415,17005320.901684463,59999598.53551909,21889685.925992206,263281.9944014773,80817.00038909912,412123.99847758934,2279767.99936092,685219.002924161,38035.000860108994,8071.000084280968,71759.99894575216,503919.99672795646,106285.00051051378,263.6085394305234,72.09532905059471,447.0966351290292,119.06572258514709,205.95272917956908,615797.9736328125,3127170.8984375,694280.029296875,16951561.645507812,12682.999610900879,64622.00164794922,13017.999649047852,305990.9944534302,3940.9999847412114,27760.000228881836,4185.999870300293,137829.0033340454,156.2542441048117,112.65024757398791,165.85763277796497,122.98980066208296
2020-03-30,0.0,2578152.0,2201.0,0.0,0.0,3013267.0,2.0,0.0,0.0,0.0,0.0,22659994.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,14350.0,0.0,17401.0,67.0,77333.0,0.0,109261.0,0.0,19978.0,0.0,0.0,0.0,0.0,0.0,0.0,810857.0,9.79,20.3,0.0,10922820.908844471,2637466.9976234436,18607331.10809885,67062119.33285743,24290350.000419423,277521.0006898269,86313.99953365326,445306.00015597884,2526175.977647421,787531.9968156982,40827.99906039145,8702.000066637993,78428.99995378684,560904.0037837112,123100.99989909213,267.5326041006269,94.00723636837628,455.7492783463498,119.56077845847769,197.32049309372476,719716.0034179688,3201366.943359375,906107.9711914062,18317113.76953125,15074.000358581543,63882.999420166016,17347.999572753906,330235.9857559204,4987.99991607666,27791.000366210938,6317.999839782715,151552.001953125,144.28949790040605,115.19437591932405,143.41690316069534,120.86355530424949
2020-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11051.0,0.0,56758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,10.02,0.0,7327515.995681286,1754154.969215393,13048969.064170495,43354446.016628295,17256394.12643062,179726.99670586735,58555.99927902222,316942.00445280876,1637964.0147871105,540167.9986589588,26850.00038088765,5810.9998889267445,54635.00021141954,357601.99761902913,83926.00088729523,272.9056198039071,54.868781807076026,485.99511653858315,121.23658789740851,205.61439773121495,541718.017578125,2058116.943359375,712929.9926757812,13681897.155761719,11652.000427246094,41312.9997253418,14954.999923706055,245113.9965057373,4001.999855041504,17391.000747680664,5441.999912261963,112254.9958229065,135.36182838580012,118.34379017169866,131.00514593346483,121.88230069819149
2020-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5434064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129342.0,0.0,0.0,0.0,8404727.086298168,1965086.0323905945,14970378.070322797,50972614.97977935,19780679.92840428,206492.00261000078,64124.00031089783,365635.9984406736,1910765.0083175395,602748.9964211127,31104.99978205189,6331.999931484461,62502.9997198144,417216.00169397425,93052.99966095481,270.2050199385578,69.22241820952195,481.28526523767914,122.1732023048519,212.5743393601129,662544.0063476561,2438958.984375,984924.9877929688,15991788.818359375,14131.999969482422,52111.000061035156,20468.9998626709,289091.98570251465,4974.999904632568,20572.00050354004,7723.000049591064,130705.00564575195,133.1746771956147,118.55721002706095,127.5313973156223,122.35024006426892
2020-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13054599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5426.0,0.0,0.0,0.0,0.0,0.0,722718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300125.0,0.0,68.51,0.0,7101070.057451725,1515854.0070056915,12597557.207947597,42245574.3133612,16560381.089986302,174554.0030412376,48956.00000023842,312656.001957017,1562077.9872204876,514079.99963860493,26175.000641029328,4830.999938771129,53159.00019684341,339100.99915019237,76634.99952922575,271.2920681392761,44.303784530237955,481.2820209907051,124.58109654418938,216.09422837760684,567460.9985351562,2178121.09375,826120.9716796875,13221097.717285156,11963.000297546387,51770.00045776367,16895.999908447266,234459.01203155518,4263.000011444092,18957.000732421875,6504.000186920166,106869.99320972245,133.11306521505938,114.8979801443375,127.01736591906217,123.71197302632908
2020-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7147298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172068.0,0.0,0.0,0.0,9219903.906576335,2071390.9718990326,16154246.84644863,56661363.49999905,21023122.98939086,222143.003236386,65411.001056432724,390903.99723290466,2070035.9983587405,643741.9977536192,32547.999426489696,6574.000060558319,66979.99927739147,450945.0014887843,99068.99962562602,283.2709865133085,61.27831676408034,496.32073033961177,125.65027511765933,212.206876710531,699578.9794921875,3156655.029296875,1092826.0498046875,16362754.39453125,14637.999534606934,82454.0023803711,21285.999298095703,290223.98853302,5210.000038146973,28333.999633789062,8394.000053405762,134022.00698840898,134.27619469672882,111.4087340331747,130.19133224347394,122.09005641846863
2020-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7245127.854719758,1782747.023820877,13378060.20625867,44133041.41756147,17653788.088202477,164598.00129150972,56106.00110888481,322046.0015083663,1591010.0133819506,530818.0007259361,23381.999920820817,5663.000106811523,55719.999745255336,341581.00039698184,81862.00027936138,309.85920277367876,53.33414224923111,572.1520935574889,129.20227227588921,215.65302616546566,619155.0292968749,2536489.013671875,878799.0112304688,13764086.242675781,12942.000389099121,68720.00122070312,17159.000396728516,233850.99506378174,4619.999885559082,22704.000472906046,6721.000194549561,108148.99969100952,134.01624342723306,111.71991547035111,130.75420112963792,127.2696583602335
2020-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1421816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39225.0,0.0,0.0,0.0,8851039.98055309,2278358.011484146,16425537.101032212,56277488.304555416,21633522.951550316,200406.9987972034,71256.00069761276,389501.00652559195,2054477.9826075537,657700.004819897,28474.999779718928,7248.000081628561,68478.99964626413,441660.99947458133,102172.00039420277,310.8354714319319,63.12989703946258,576.8406401439609,127.42236324127668,211.7363158994957,799182.9833984375,3068004.8828125,1164524.0478515625,16655916.9921875,16650.999069213864,84750.0,22815.000534057617,284195.011138916,5982.999801635743,26694.000244140625,9220.999717712402,131370.99742889404,133.57563260823477,114.93237636745478,126.29043308771125,126.78534317441483
2020-05-18,0.0,0.0,0.0,0.0,0.0,0.0,3353851.0,0.0,0.0,0.0,0.0,2710504.0,0.0,0.0,0.0,0.0,0.0,0.0,4150.0,0.0,0.0,0.0,0.0,3486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81314.0,0.0,0.0,0.0,0.0,0.0,68726.0,0.0,0.0,0.0,7656313.956514001,1977171.9648838043,14279086.870324798,44108417.866443284,19478152.1025151,174198.99912690744,61825.00098645687,335115.00389070716,1608837.0235854527,602805.0018154318,24591.99984150473,6303.000048734248,58388.99976015091,339913.000722765,94043.99987624492,311.3335233351859,53.00018781824604,580.6395153852234,129.7638447857379,207.1174357550395,736659.9731445312,2680889.892578125,1097474.9755859375,15128443.908691406,15510.99967956543,74857.00225830078,21437.000274658203,257605.00144958496,5504.000186920166,23047.000885009766,8748.99959564209,119871.00458145142,133.84083359865195,116.32272268110295,125.44005329850444,126.20603257238697
2020-05-25,0.0,0.0,0.0,0.0,0.0,0.0,4306519.0,0.0,0.0,0.0,4101063.0,2498504.0,0.0,0.0,0.0,0.0,0.0,0.0,5842.0,0.0,0.0,0.0,50004.0,3245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101726.0,0.0,0.0,0.0,0.0,47678.0,66312.0,0.0,0.0,0.0,8835532.000552863,2423846.9557762146,17158115.90980459,55902067.42581166,23777913.906132802,198357.00078203809,74554.00016903877,393150.00069641974,2042188.9885779237,709118.9976882888,27959.999736282043,7685.9998889267445,68883.00007209182,435402.0021080505,111134.999760543,316.0061546455422,57.15272313942472,613.6665261673631,128.39184743100665,213.9552252428657,801101.0131835938,2924645.99609375,1255774.0478515625,16715242.614746094,16459.999084472656,76373.00109863281,23983.999252319336,283185.01472473145,5900.000095367432,24527.999877929688,9890.999794006348,130572.99852371214,135.77983054824068,119.23703565920793,126.96128541146308,128.0145420855185
2020-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10671998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102090.0,0.0,0.0,0.0,0.0,8372302.093587816,2253741.9900894165,16085084.20833107,53230806.61250837,22787006.963134743,176346.9966998091,69982.00106620789,379875.9998315945,1912365.997559973,701101.0046055308,25938.999937847257,7114.000039175153,65409.99999828637,408305.9993603965,111018.0000703549,322.7688852171937,63.82368594414551,620.1119644887132,130.36988605578512,205.25506628379222,638189.0258789062,2908803.955078125,1073922.9736328125,16154884.826660156,11968.000411987305,66077.0034790039,20069.99969482422,269655.99250793457,4017.000198364258,24534.000396728516,8005.999565124513,122982.00130462646,158.87204241084677,118.5621548887722,134.13977416524008,131.35974903062848
2020-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8777351.0,1926346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121334.0,2779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99891.0,48758.0,0.0,0.0,0.0,7802903.041541576,2087058.9628219604,14540776.058007963,46619654.935789764,21561356.98970873,163818.9995647408,64599.00115430355,343265.00561949797,1677037.0034920052,658591.0019263392,24466.000254033133,6572.000033222139,59904.00063525885,362068.9975124551,104423.0009065941,318.92842967886816,48.8669598594318,594.3258361411554,128.7590355873705,206.48091706342805,584028.0151367188,2589301.025390625,889825.0122070312,15065601.806640625,10967.000007629395,57307.99865722656,17023.000717163086,256518.01013946533,3690.9999847412114,21954.000472906046,6631.999969482422,116881.99615478516,158.23029464945037,117.94210483807464,134.1714439538026,128.89582914625674
2020-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7536991.0,2555940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87868.0,3243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99890.0,68683.0,0.0,0.0,0.0,11409656.047418714,3206348.94490242,24044849.751882255,68532729.81816344,31426686.900830362,278336.00169513375,111876.00094079971,643560.9970567748,2675219.0065199975,1049190.997992875,42206.00012259092,12003.000158816576,117463.00133282784,575374.994190177,175906.00133419503,270.3325596900535,94.00853040411263,569.7021675127219,119.10967718473967,178.65613829243023,997116.0278320312,3621329.1015625,1302052.001953125,23757741.149902344,21118.000030517578,82904.99877929688,26361.000061035156,449141.0255432129,7768.00012588501,34720.001220703125,10687.000274658203,210179.00228500366,128.3619994429943,104.30094971895176,121.83512384112555,113.03574996367497
2020-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7705469.0,24648443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87543.0,31659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100181.0,585714.0,0.0,0.0,0.0,10411793.060543016,2798554.0364980698,19258378.809773363,59760104.89743203,27681714.013700373,257320.0022195233,101450.99903643131,517401.0022485163,2397826.9901988097,915245.998915052,38703.99996708147,10694.999952800572,89833.00042676274,508735.00009428244,147466.99957957026,269.01077587325483,68.97407275558513,497.5810982366939,117.46804306044768,187.71463508867197,924031.982421875,3202843.017578125,1195776.0009765625,20536561.889648438,19669.00062561035,73658.99658203125,25159.000396728516,389049.9897003174,7198.999881744385,29811.00082397461,9760.99967956543,179426.99766147416,128.35560461184136,107.43829220930866,122.50548511746285,114.45636474615083
2020-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138073.0,13867495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10709.0,16092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14265.0,333499.0,0.0,0.0,0.0,10944547.910809517,2940619.019985199,21433796.939773485,67427974.60786766,27005309.93471248,257873.00028838217,107376.9988566637,558068.0097726872,2610991.9785874663,871782.0027513662,38651.99995180592,11059.000038541853,95099.0001099417,562413.9995032456,138748.00010817125,283.15605724040057,90.575342372704,554.5326753207771,119.8902848567491,194.6356698017881,854611.0229492188,3347197.998046875,1335880.0048828125,18645051.208496094,17645.999908447266,73140.99884033203,28836.999893188477,339764.0018463135,6065.999984741211,30121.999740600586,10595.999717712402,155749.005317688,140.88543110764257,111.12137397489191,126.07399400452411,119.71216875809239
2020-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4517439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94416.0,0.0,0.0,0.0,7831146.070152521,2163916.040658951,14896737.198914867,46813712.03544538,20808169.93156774,180531.00049635395,81477.00069844723,387806.99928908143,1787478.9852168178,727496.0000193678,27017.000554827973,8204.999898560345,65110.999284195714,384645.9973467281,111650.00034566037,289.85993668172335,60.73809262327048,551.3838284410443,121.7059643369862,186.36963606938775,576515.0146484375,2494885.986328125,984486.9995117188,14485619.812011719,10986.000061035156,54120.99838256836,22847.000122070316,255141.0026550293,3759.0000629425053,22711.999893188477,7755.000114440918,116255.00273704529,153.36924846900578,109.8488023098469,126.94867633573124,124.6021200892011
2020-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8041104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166879.0,0.0,0.0,0.0,8965054.875671864,2557846.01521492,17059372.784871608,53736650.858826704,23665531.137972023,200316.00066274405,97575.99756121635,425987.0013318723,2021781.0041605262,798572.0003007445,30268.99968436919,9714.999758638442,72916.0001889104,435794.00061187334,124042.99985535908,296.17942347468414,74.63587465864109,563.5922218361584,123.30745899066568,190.7848985075121,634750.9765625,2880656.982421875,1141602.05078125,17374154.052734375,12487.000465393066,61566.001892089844,26885.000228881836,308878.9834975032,4144.999980926514,26302.99949645996,9041.000366210938,141121.9925879268,153.13654511057848,109.51819326953847,126.26943972348192,123.11443265591164
2020-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7861520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165372.0,0.0,0.0,0.0,7493881.175033748,2216502.995610237,15280198.694294319,45630268.796201795,20282045.041907113,164936.0022189794,85780.99969029427,397510.00146067236,1693633.987217676,671296.0027563386,24855.00024992507,8460.000097285954,69140.99935989361,364470.9999152692,104745.00062328298,301.5039669957895,58.81190280535964,614.7736286721777,125.1958833674277,193.63258314209958,547843.994140625,2460256.103515625,993224.9755859375,15641440.551757812,10670.999526977539,53810.001373291016,23642.000198364258,277501.9989013672,3532.0000648498535,22607.00035095215,7872.000217437744,126643.99814605713,155.10871576496248,108.8271803124029,126.17186841354307,123.50716007653763
2020-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5366505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115677.0,0.0,0.0,0.0,8320520.992092788,2430070.951938629,16230810.953438282,52743263.24796118,22917784.09270523,174432.00376804452,89005.00018894672,385150.9984624572,1900799.0124092903,743703.9926985744,26527.999667217955,8841.00005729124,67340.99987125956,413056.00290966686,116542.00077813584,313.6505238416033,63.10069796513222,611.8369706365592,127.69034435143132,196.64828078878134,531754.0283203125,2761406.982421875,1097483.0322265625,16882061.03515625,10119.999885559082,59032.00149536133,23520.999908447266,299208.98723602295,3299.999952316284,24830.99937438965,8678.000450134277,137616.99509620667,161.13758666786407,111.20804848756721,126.46727071898006,122.67424545459788
2020-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23069859.0,7039840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,7989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195753.0,160336.0,0.0,0.0,0.0,7730253.079771996,2277132.9777240753,14789343.95706188,48452131.98566425,21354207.015241496,165448.99829104543,85089.00037407875,338829.9955402035,1741877.0085962024,698715.9952935763,25278.0000527855,8268.999970983714,59305.00009376556,376659.00334645994,110282.00029185973,305.80952067527835,54.470349741631416,585.0678030769358,128.6365958471377,193.6327502106227,653156.005859375,2312959.9609375,951343.017578125,15707029.296875,13375.0,49048.99978637695,19482.999801635742,277634.9925994873,4638.999938964844,19680.00030517578,7040.999889373779,130304.99315261841,140.7967265473001,117.52845147716783,135.11476104606737,120.5405020702338
2020-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36366787.0,19893610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,18979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313466.0,504795.0,0.0,0.0,0.0,8240441.119169816,2401500.026702881,15768633.158934303,50490589.525347576,20767038.932313677,176058.00185143016,91569.99974697828,356650.9989317274,1843365.0078091305,677216.0013967659,26903.000173391774,8960.99992794916,61820.00028877519,395143.0037630489,103443.00082931295,306.30193904247034,58.557461329015396,586.1291698808433,127.77801718494987,200.7582800752321,750918.0297851562,2349889.892578125,1114876.953125,15698069.030761719,15203.00006866455,50063.99917602539,22330.99937438965,267885.0030899048,5439.000129699707,19339.000701904297,8404.999732971191,125856.99272155762,138.06177824574078,121.51040939497629,132.64449596013108,124.72941464199509
2020-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37391350.0,20447349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,18002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332084.0,538138.0,0.0,0.0,0.0,7966781.014986336,2196214.966773987,14803840.130805038,47825688.04880325,20936220.920692198,167585.00265411567,80526.00014209747,333582.0028213784,1741444.9992583832,658225.996565423,25299.99951622449,7600.999943912029,57035.999293322675,367619.00596518535,102414.99990131706,314.89253625785113,59.36197539023476,585.1320321690746,130.09579829322666,204.42533750784057,724098.0224609375,2147132.080078125,1038135.986328125,15476987.426757812,14793.999671936035,44705.00183105469,20947.999954223633,258503.9873123169,5223.000049591064,17448.999404907227,7842.9999351501465,121337.00561523438,138.63641883703042,123.05187422232828,132.3646557327494,127.55372813332895
2020-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25229585.0,19975700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,18143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243304.0,530608.0,0.0,0.0,0.0,8217735.958684236,2302112.0014190674,14991453.907322139,48964890.25995508,20425464.91506952,177249.99795178883,83943.99929046631,361539.003346581,1848333.9844477596,621634.9990294548,26766.999894403853,8054.999865591526,62234.999221982434,389984.00086164474,98337.00074348599,307.009974636803,62.369266206855386,560.0722518946318,125.5561514107509,207.70884571057593,753482.9711914064,2135875.0,1075931.0302734375,14927359.436035156,15286.999702453613,43986.000061035156,21048.00033569336,249188.00258636475,5485.000133514404,17274.999618530273,8184.000015258789,115910.9959602356,137.37155020060632,123.6396554075129,131.46762319982903,128.78294515868134
2020-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2803407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73917.0,0.0,0.0,0.0,8776763.0563993,2480874.0425109863,16852171.781370185,56795284.70322117,22841739.009342737,183003.00037197303,88459.9979519844,413074.99584776815,2099961.002037511,786434.000585461,28112.000170862302,8353.000055998564,70138.00056430046,447248.9976246143,110505.00016543083,312.2069935634211,77.19681516661306,599.4654125976147,126.98806482488907,206.70321682410437,812552.9785156251,2293517.08984375,1160140.9912109375,16523915.893554688,16263.000488281248,47567.00134277344,22388.00048828125,285886.00158691406,5866.000175476074,18368.000030517578,8708.999633789062,128918.99967193604,138.5190852725605,124.86482393473312,133.21173957911742,128.1728522219656
