"","tv_A_alphas","tv_A_gammas","tv_A_thetas","web_A_alphas","web_A_gammas","web_A_thetas","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"43",2.17966202339,0.184562923969,0.28336448725,4.97286273621,0.97040739547,0.2462268075,1,0.751943262426529,NA,NA,0.0897274599985225,NA,NA,0.0897274599985225,0.317505619450962,0,4293.04053289188,0.0001061573544,20825168.3276808,1e-04,0,0.129740953445435,33.2924900054932,"4_206_6",4,206,6,1851,FALSE,TRUE,1,0.0712735974953428,4,FALSE
"44",4.69778774847,0.2284493437,0.30777885115,3.96756996619,0.92981738044,0.31264357715,1,0.751166315575592,NA,NA,0.089867869336961,NA,NA,0.089867869336961,0.0438164745115792,0,8877.10816336103,0.0003263008851,20825168.3276808,1e-04,0,0.12775707244873,33.490730047226,"4_207_7",4,207,7,1861,FALSE,TRUE,2,0.00986809506249983,4,FALSE
"45",2.17966202339,0.184562923969,0.28336448725,4.97286273621,0.97040739547,0.2462268075,1,0.749506937413459,NA,NA,0.0901670189305222,NA,NA,0.0901670189305222,0.0267883910998448,0,14778.975349168,0.0006097299234,20825168.3276808,1e-04,0,0.105511903762817,33.851588010788,"4_209_9",4,209,9,1881,FALSE,TRUE,2,0.00630756361811328,NA,NA
"46",4.18611443352,0.134931665368,0.2657349384,4.3240388456,0.92999757727,0.2162449098,1,0.751741055472797,NA,NA,0.089764023851918,NA,NA,0.089764023851918,0.448604585561567,0,5864.63484412287,0.0001816310054,20825168.3276808,1e-04,0,0.113547086715698,34.0398218631744,"4_210_9",4,210,9,1890,FALSE,TRUE,2,0.100702791434315,4,FALSE
"47",2.58134535488,0.173639388286,0.2806764417,4.66626366707,0.90585315028,0.3101343975,1,0.750833559340002,NA,NA,0.0899279377783277,NA,NA,0.0899279377783277,0.0359513470702147,0,10307.6647616816,0.0003950013943,20825168.3276808,1e-04,0,0.094918966293335,34.512825012207,"4_213_1",4,213,1,1909,FALSE,TRUE,2,0.00813444883538692,4,FALSE
"48",3.56532914357,0.114744537181,0.29886777365,4.25704892239,0.95152809574,0.29433158315,1,0.751997755931806,NA,NA,0.0897176037204206,NA,NA,0.0897176037204206,0.483600380091045,0,4329.68055981991,0.0001079169412,20825168.3276808,1e-04,0,0.105562925338745,34.8267588615417,"4_215_7",4,215,7,1933,FALSE,TRUE,1,0.108558010576212,4,FALSE
"49",2.63864534385,0.2073689956,0.34604879215,4.11883812246,0.91701170074,0.18713158565,1,0.751679620363217,NA,NA,0.0897751298395079,NA,NA,0.0897751298395079,0.436617199639994,0,6158.75925077807,0.0001957559247,20825168.3276808,1e-04,0,0.0815799236297607,34.8479950428009,"4_215_9",4,215,9,1935,FALSE,TRUE,3,0.0980120876794548,4,FALSE
"50",0.96882394459,0.38733597541,0.304301175,2.89111842205,0.76027471687,0.26207264045,1,0.751492171340611,NA,NA,0.089809007618263,NA,NA,0.089809007618263,0.12346328003925,0,7344.24791728339,0.0002526873842,20825168.3276808,1e-04,0,0.0739889144897461,34.9828820228577,"4_216_8",4,216,8,1943,FALSE,TRUE,2,0.0277208185795706,2,FALSE
"51",4.64664907095,0.131850468577,0.31403951515,4.75124923522,0.94352271517,0.22204957425,1,0.752058715468756,NA,NA,0.0897065766433813,NA,NA,0.0897065766433813,0.540833471621926,0,3596.45603637031,7.270484391e-05,20825168.3276808,1e-04,0,0.0978147983551025,35.7397499084473,"4_221_5",4,221,5,1985,FALSE,TRUE,1,0.121405500821142,4,FALSE
"52",4.04168849858,0.22289764051,0.31288383125,3.7549733717,0.86901139189,0.28787353085,1,0.751796832979582,NA,NA,0.0897539394323683,NA,NA,0.0897539394323683,0.0867141556365962,0,5364.83752886636,0.0001576289281,20825168.3276808,1e-04,0,0.0739829540252686,35.8734018802643,"4_222_5",4,222,5,1994,FALSE,TRUE,1,0.0194690037977844,4,FALSE
"53",3.11127400252,0.173639388286,0.2488899135,2.72694774503,0.88390073998,0.2926256597,1,0.75110261606533,NA,NA,0.0898793713427398,NA,NA,0.0898793713427398,0.0842001784793587,0,9201.29633744044,0.0003418695754,20825168.3276808,1e-04,0,0.104440927505493,36.0495879650116,"4_223_1",4,223,1,1999,FALSE,TRUE,3,0.0189197107343768,4,FALSE
"54",4.31886090388,0.55384734844,0.3430400441,0.97460020816,0.73129119229,0.1878477624,1,0.0692920808367659,NA,NA,0.173802718364418,NA,NA,0.173802718364418,7.60030599350254e-05,0,4097756.72617516,0.1966891097,20825168.3276808,1e-04,0,0.0791761875152588,6.61509895324707,"5_43_9",5,43,9,387,FALSE,TRUE,3,0.311026445448386,3,FALSE
"55",3.54125315282,0.46769065102,0.35060576345,1.294031706,0.68797479466,0.32491956385,1,0.108060847782718,NA,NA,0.170144327320607,NA,NA,0.170144327320607,4.85745222337491e-07,0,2700207.56329833,0.1295737371,20825168.3276808,1e-04,0,0.0903501510620117,8.71412181854248,"5_57_5",5,57,5,509,FALSE,TRUE,1,0.297504820652166,3,FALSE
"56",1.39487980356,0.81468183187,0.19289540735,2.55289460248,0.54016457761,0.043232797665,1,0.557206347952455,NA,NA,0.119881054161041,NA,NA,0.119881054161041,0.000183316500947697,0,243976.838371741,0.01161664144,20825168.3276808,1e-04,0,0.0713498592376709,15.6203639507294,"5_102_2",5,102,2,911,FALSE,TRUE,3,0.111728871127462,2,FALSE
"57",3.26060210718,0.31578502906,0.4587331683,0.1360371298455,0.71436291031,0.1786013017,1,0.751082689930718,NA,NA,0.0898829690354528,NA,NA,0.0898829690354528,0.0413750518218692,0,8725.98303345197,0.000319043309,20825168.3276808,1e-04,0,0.0828940868377686,16.965607881546,"5_111_8",5,111,8,998,FALSE,TRUE,2,0.00932689619867514,3,TRUE
"58",3.25198396366,0.61935988627,0.42322014835,0.561281002539,0.21146360338,0.1865225123,1,0.614585228681384,NA,NA,0.111844346884593,NA,NA,0.111844346884593,0.000261467511547734,0,176015.170589787,0.008352876002,20825168.3276808,1e-04,0,0.0945830345153809,31.6950578689575,"5_206_3",5,206,3,1848,FALSE,TRUE,3,0.0820247508154338,3,FALSE
