"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"115","tv_A",18619.4206005217,255975.380591859,0.000178932439930838,1254.78127741108,0.000145060532076303,255975.380591859,0.000178932439930838,1254.78127741108,0.000145060532076303,TRUE,1,0.751699361819831,NA,NA,0.0897715612096213,NA,NA,0.0897715612096213,0.492751247656208,0,6244.30272993538,0.0001998640324,20825168.3276808,1e-04,"3_191_4",3,191,4,1714,3,120000,576.923076923077,797.218183757258,220.295106834181,5745.68025381096,0.3,0.648427748655837,9.95917910660567,2.13312817159883,0.46879508381837,1,FALSE,0.846622694016329,0.203970242526797,0,2.33911221077492,0.7590819200313
"116","web_A",16226.7329803305,138787.76938512,9.7015713586277e-05,784.111691441359,9.06481959966879e-05,138787.76938512,9.7015713586277e-05,784.111691441359,9.06481959966879e-05,TRUE,1,0.751699361819831,NA,NA,0.0897715612096213,NA,NA,0.0897715612096213,0.492751247656208,0,6244.30272993538,0.0001998640324,20825168.3276808,1e-04,"3_191_4",3,191,4,1714,3,280000,1346.15384615385,2046.86309030884,700.709244154996,0.127367354160105,0.7,0.351572251344163,9.46157488046491e-05,0.495670604946859,2.01746883922481,1,FALSE,0.426759456137322,0.0562608464065902,0.0092013123171043,0.840725432245035,0.0135154681100885
"117","(Intercept)",8651599.4610008,1799532687.88816,1.25791306114916,8651599.4610008,0.999841734226725,1799532687.88816,1.25791306114916,8651599.4610008,0.999841734226725,TRUE,1,0.751674363495708,NA,NA,0.0897760800906837,NA,NA,0.0897760800906837,0.302823500166767,0,6244.30272993538,0.0001998640324,20825168.3276808,1e-04,"3_194_7",3,194,7,1744,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"118","Total_Sales_B",-0.935617622504308,-369222782.368875,-0.258094872930982,0,0,-369222782.368875,-0.258094872930982,0,0,FALSE,1,0.751674363495708,NA,NA,0.0897760800906837,NA,NA,0.0897760800906837,0.302823500166767,0,6244.30272993538,0.0001998640324,20825168.3276808,1e-04,"3_194_7",3,194,7,1744,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"119","tv_A",11079.443943321,133721.998352734,9.34746278425617e-05,655.499991925165,7.5754344808312e-05,133721.998352734,9.34746278425617e-05,655.499991925165,7.5754344808312e-05,TRUE,1,0.751674363495708,NA,NA,0.0897760800906837,NA,NA,0.0897760800906837,0.302823500166767,0,6244.30272993538,0.0001998640324,20825168.3276808,1e-04,"3_194_7",3,194,7,1744,2,120000,576.923076923077,699.359807877712,122.436730954636,3415.08903276101,0.3,0.514128550470567,5.91948765678575,1.11434998627278,0.897384136329331,1,FALSE,0.846622694016329,0.203970242526797,0,2.33911221077492,0.689682601896856
"120","web_A",14775.1674110398,126372.482357085,8.8337153971553e-05,713.968826876184,8.25114284665609e-05,126372.482357085,8.8337153971553e-05,713.968826876184,8.25114284665609e-05,TRUE,1,0.751674363495708,NA,NA,0.0897760800906837,NA,NA,0.0897760800906837,0.302823500166767,0,6244.30272993538,0.0001998640324,20825168.3276808,1e-04,"3_194_7",3,194,7,1744,2,280000,1346.15384615385,2046.86309030884,700.709244154996,0.115973682607453,0.7,0.485871449529433,8.61518785083937e-05,0.451330294132445,2.21567223162411,1,FALSE,0.426759456137322,0.0562608464065902,0.0092013123171043,0.840725432245035,0.0135154681100885
"121","(Intercept)",8656696.71199046,1800592916.09401,1.2586541840623,8656696.71199046,0.999953243913733,1800592916.09401,1.2586541840623,8656696.71199046,0.999953243913733,TRUE,1,0.751660218352472,NA,NA,0.0897786369701234,NA,NA,0.0897786369701234,0.013772896545392,0,6244.30272993538,0.0001998640324,20825168.3276808,1e-04,"3_201_4",3,201,4,1804,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA,NA,NA,NA,NA
"122","Total_Sales_B",-0.937834486443401,-370097623.38516,-0.258706406107467,0,0,-370097623.38516,-0.258706406107467,0,0,FALSE,1,0.751660218352472,NA,NA,0.0897786369701234,NA,NA,0.0897786369701234,0.013772896545392,0,6244.30272993538,0.0001998640324,20825168.3276808,1e-04,"3_201_4",3,201,4,1804,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA,NA,NA,NA,NA
"123","tv_A",2104.00802938122,23139.7548194879,1.6175199269863e-05,113.430170683764,1.31025575813246e-05,23139.7548194879,1.6175199269863e-05,113.430170683764,1.31025575813246e-05,TRUE,1,0.751660218352472,NA,NA,0.0897786369701234,NA,NA,0.0897786369701234,0.013772896545392,0,6244.30272993538,0.0001998640324,20825168.3276808,1e-04,"3_201_4",3,201,4,1804,1,120000,576.923076923077,644.568493055233,67.6454161321559,648.40970840997,0.3,0.309738908543828,1.12391016124395,0.1928312901624,5.18588035768373,1,TRUE,0.846622694016329,0.203970242526797,0,2.33911221077492,0.617081016313443
"124","web_A",5879.78573130119,51567.5363254142,3.60468458903892e-05,291.342013137933,3.36535286863074e-05,51567.5363254142,3.60468458903892e-05,291.342013137933,3.36535286863074e-05,TRUE,1,0.751660218352472,NA,NA,0.0897786369701234,NA,NA,0.0897786369701234,0.013772896545392,0,6244.30272993538,0.0001998640324,20825168.3276808,1e-04,"3_201_4",3,201,4,1804,1,280000,1346.15384615385,2171.73228859507,825.578442441221,2.45358406648123,0.7,0.690261091456173,0.00182266244938606,0.184169772590765,5.42977268165527,1,TRUE,0.426759456137322,0.0562608464065902,0.0092013123171043,0.840725432245035,0.0920960258966221
"125","(Intercept)",8648014.0156407,1798786915.25327,1.25739174961957,8648014.0156407,0.999764291271927,1798786915.25327,1.25739174961957,8648014.0156407,0.999764291271927,TRUE,1,0.751699361819831,NA,NA,0.0897715612096213,NA,NA,0.0897715612096213,0.492751247656208,0,6244.30272993538,0.0001998640324,20825168.3276808,1e-04,"3_204_7",3,204,7,1834,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","Total_Sales_B",-0.934069073317391,-368611678.403242,-0.257667697773085,0,0,-368611678.403242,-0.257667697773085,0,0,FALSE,1,0.751699361819831,NA,NA,0.0897715612096213,NA,NA,0.0897715612096213,0.492751247656208,0,6244.30272993538,0.0001998640324,20825168.3276808,1e-04,"3_204_7",3,204,7,1834,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","tv_A",18619.4206005217,255975.380591859,0.000178932439930838,1254.78127741108,0.000145060532076303,255975.380591859,0.000178932439930838,1254.78127741108,0.000145060532076303,TRUE,1,0.751699361819831,NA,NA,0.0897715612096213,NA,NA,0.0897715612096213,0.492751247656208,0,6244.30272993538,0.0001998640324,20825168.3276808,1e-04,"3_204_7",3,204,7,1834,3,120000,576.923076923077,797.218183757258,220.295106834181,5745.68025381096,0.3,0.648427748655837,9.95917910660567,2.13312817159883,0.46879508381837,NA,NA,NA,NA,NA,NA,0.7590819200313
"128","web_A",16226.7329803305,138787.76938512,9.7015713586277e-05,784.111691441359,9.06481959966879e-05,138787.76938512,9.7015713586277e-05,784.111691441359,9.06481959966879e-05,TRUE,1,0.751699361819831,NA,NA,0.0897715612096213,NA,NA,0.0897715612096213,0.492751247656208,0,6244.30272993538,0.0001998640324,20825168.3276808,1e-04,"3_204_7",3,204,7,1834,3,280000,1346.15384615385,2046.86309030884,700.709244154996,0.127367354160105,0.7,0.351572251344163,9.46157488046491e-05,0.495670604946859,2.01746883922481,NA,NA,NA,NA,NA,NA,0.0135154681100885
"129","(Intercept)",8246751.11101386,1715324231.09089,1.19904949152498,8246751.11101386,0.99971211270655,1715324231.09089,1.19904949152498,8246751.11101386,0.99971211270655,TRUE,1,0.705185983838016,NA,NA,0.0978191587795547,NA,NA,0.0978191587795547,0.00010959754490788,0,78310.6451856448,0.003660750815,20825168.3276808,1e-04,"4_139_5",4,139,5,1247,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"130","Total_Sales_B",-0.722681901598335,-285191958.827751,-0.199355472872876,0,0,-285191958.827751,-0.199355472872876,0,0,FALSE,1,0.705185983838016,NA,NA,0.0978191587795547,NA,NA,0.0978191587795547,0.00010959754490788,0,78310.6451856448,0.003660750815,20825168.3276808,1e-04,"4_139_5",4,139,5,1247,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"131","tv_A",8138.50131039881,131352.243720216,9.18181170583863e-05,643.883547648117,7.80547603645517e-05,131352.243720216,9.18181170583863e-05,643.883547648117,7.80547603645517e-05,TRUE,1,0.705185983838016,NA,NA,0.0978191587795547,NA,NA,0.0978191587795547,0.00010959754490788,0,78310.6451856448,0.003660750815,20825168.3276808,1e-04,"4_139_5",4,139,5,1247,2,120000,576.923076923077,824.726172551484,247.803095628407,267.952830233497,0.3,0.300077497167206,0.464451572404729,1.0946020310018,0.913574040315623,2,FALSE,0.710119429825715,0.116058909327666,0,1.67419200610377,0.372642267376314
"132","web_A",24368.4461273661,306375.493148455,0.000214163230843967,1730.93498953929,0.000209832533085538,306375.493148455,0.000214163230843967,1730.93498953929,0.000209832533085538,TRUE,1,0.705185983838016,NA,NA,0.0978191587795547,NA,NA,0.0978191587795547,0.00010959754490788,0,78310.6451856448,0.003660750815,20825168.3276808,1e-04,"4_139_5",4,139,5,1247,2,280000,1346.15384615385,1838.57221340457,492.418367250726,14.8543297378604,0.7,0.699922502832794,0.0110346449481249,1.09419818981591,0.913911217645354,2,FALSE,0.712128183033752,0.115351374341466,0,1.67065281459679,0.0459332489703993
"133","(Intercept)",8630217.95389985,1795085334.41117,1.25480426292399,8630217.95389985,0.999899662853319,1795085334.41117,1.25480426292399,8630217.95389985,0.999899662853319,TRUE,1,0.750988122095162,NA,NA,0.089900041433229,NA,NA,0.089900041433229,0.00665958204407979,0,9657.92875347626,0.0003637987179,20825168.3276808,1e-04,"4_148_5",4,148,5,1328,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,TRUE,NA,NA,NA,NA,NA
"134","Total_Sales_B",-0.924093609976131,-364675061.304881,-0.254915915547565,0,0,-364675061.304881,-0.254915915547565,0,0,FALSE,1,0.750988122095162,NA,NA,0.089900041433229,NA,NA,0.089900041433229,0.00665958204407979,0,9657.92875347626,0.0003637987179,20825168.3276808,1e-04,"4_148_5",4,148,5,1328,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,TRUE,NA,NA,NA,NA,NA
"135","tv_A",2529.47764346717,48670.2277458811,3.40215632551228e-05,238.579547773927,2.76418985774337e-05,48670.2277458811,3.40215632551228e-05,238.579547773927,2.76418985774337e-05,TRUE,1,0.750988122095162,NA,NA,0.089900041433229,NA,NA,0.089900041433229,0.00665958204407979,0,9657.92875347626,0.0003637987179,20825168.3276808,1e-04,"4_148_5",4,148,5,1328,1,120000,576.923076923077,834.483454888515,257.560377965439,80.1002966052764,0.3,0.304709035623237,0.138840514115812,0.405585231215676,2.46557301162733,4,TRUE,0.640195053498724,0.128861388967092,0,1.65040411808017,0.592933610305515
"136","web_A",14954.5152864179,111056.66596547,7.76310603224379e-05,627.438790765368,7.2695248103657e-05,111056.66596547,7.76310603224379e-05,627.438790765368,7.2695248103657e-05,TRUE,1,0.750988122095162,NA,NA,0.089900041433229,NA,NA,0.089900041433229,0.00665958204407979,0,9657.92875347626,0.0003637987179,20825168.3276808,1e-04,"4_148_5",4,148,5,1328,1,280000,1346.15384615385,1757.4786078318,411.324761677955,0.155141080034476,0.7,0.695290964376763,0.000115247659454182,0.396630949876679,2.52123542126736,4,TRUE,0.284915539365036,0.0340472550442729,0.0190499951302657,0.553988303140476,0.00267884106535409
"137","(Intercept)",8544474.72223554,1777250742.22499,1.24233748940981,8544474.72223554,0.999869796750025,1777250742.22499,1.24233748940981,8544474.72223554,0.999869796750025,TRUE,1,0.746452231588253,NA,NA,0.0907151360792254,NA,NA,0.0907151360792254,0.00951670629793033,0,22346.8690551804,0.0009731675894,20825168.3276808,1e-04,"4_173_6",4,173,6,1554,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"138","Total_Sales_B",-0.879014866192738,-346885636.64564,-0.242480715131479,0,0,-346885636.64564,-0.242480715131479,0,0,FALSE,1,0.746452231588253,NA,NA,0.0907151360792254,NA,NA,0.0907151360792254,0.00951670629793033,0,22346.8690551804,0.0009731675894,20825168.3276808,1e-04,"4_173_6",4,173,6,1554,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"139","tv_A",3473.30717850521,60089.5245233259,4.20039037050448e-05,294.556492761402,3.44688409905772e-05,60089.5245233259,4.20039037050448e-05,294.556492761402,3.44688409905772e-05,TRUE,1,0.746452231588253,NA,NA,0.0907151360792254,NA,NA,0.0907151360792254,0.00951670629793033,0,22346.8690551804,0.0009731675894,20825168.3276808,1e-04,"4_173_6",4,173,6,1554,2,120000,576.923076923077,860.930324986386,284.007248063309,240.570322933906,0.3,0.293270672442173,0.416988559752103,0.500746037694383,1.99702029516672,2,FALSE,0.710119429825715,0.116058909327666,0,1.67419200610377,0.504572212006333
"140","web_A",14749.9517852847,144804.896125484,0.000101221817964507,818.106757771097,9.57344089840541e-05,144804.896125484,0.000101221817964507,818.106757771097,9.57344089840541e-05,TRUE,1,0.746452231588253,NA,NA,0.0907151360792254,NA,NA,0.0907151360792254,0.00951670629793033,0,22346.8690551804,0.0009731675894,20825168.3276808,1e-04,"4_173_6",4,173,6,1554,2,280000,1346.15384615385,1778.12214341125,431.968297257399,2.04705735794948,0.7,0.706729327557827,0.00152067118019104,0.5171603433053,1.933636275374,2,FALSE,0.712128183033752,0.115351374341466,0,1.67065281459679,0.0132823957002011
"141","(Intercept)",8516181.14414249,1771365677.98163,1.23822369963136,8516181.14414249,0.999867949297206,1771365677.98163,1.23822369963136,8516181.14414249,0.999867949297206,TRUE,1,0.744198587993048,NA,NA,0.0911174021045899,NA,NA,0.0911174021045899,0.00361020041487706,0,26895.7038766136,0.001191619113,20825168.3276808,1e-04,"4_182_9",4,182,9,1638,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"142","Total_Sales_B",-0.864108296345946,-341003056.987,-0.238368662132577,0,0,-341003056.987,-0.238368662132577,0,0,FALSE,1,0.744198587993048,NA,NA,0.0911174021045899,NA,NA,0.0911174021045899,0.00361020041487706,0,26895.7038766136,0.001191619113,20825168.3276808,1e-04,"4_182_9",4,182,9,1638,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"143","tv_A",3516.49632003751,62743.0981521978,4.38588102310253e-05,307.564206628421,3.61105039164531e-05,62743.0981521978,4.38588102310253e-05,307.564206628421,3.61105039164531e-05,TRUE,1,0.744198587993048,NA,NA,0.0911174021045899,NA,NA,0.0911174021045899,0.00361020041487706,0,26895.7038766136,0.001191619113,20825168.3276808,1e-04,"4_182_9",4,182,9,1638,3,120000,576.923076923077,837.113275552603,260.190198629526,202.105285721011,0.3,0.302552797194802,0.350315828583086,0.522859151268315,1.91256095943672,2,FALSE,0.710119429825715,0.116058909327666,0,1.67419200610377,0.498441758868982
"144","web_A",16232.1451574281,144635.907211286,0.000101103690984213,817.152018142858,9.59401988773505e-05,144635.907211286,0.000101103690984213,817.152018142858,9.59401988773505e-05,TRUE,1,0.744198587993048,NA,NA,0.0911174021045899,NA,NA,0.0911174021045899,0.00361020041487706,0,26895.7038766136,0.001191619113,20825168.3276808,1e-04,"4_182_9",4,182,9,1638,3,280000,1346.15384615385,1653.83128694715,307.677440793305,4.24582289193372,0.7,0.697447202805198,0.00315403986257934,0.516556811468878,1.9358954868031,2,FALSE,0.712128183033752,0.115351374341466,0,1.67065281459679,0.00782211328170667
"145","(Intercept)",8583961.90723442,1785464076.70476,1.24807879146408,8583961.90723442,0.999966060755919,1785464076.70476,1.24807879146408,8583961.90723442,0.999966060755919,TRUE,1,0.748825951544154,NA,NA,0.0902894989502467,NA,NA,0.0902894989502467,0.0202263124869722,0,16847.1218101766,0.0007090498071,20825168.3276808,1e-04,"4_185_4",4,185,4,1660,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"146","Total_Sales_B",-0.899444216063899,-354947670.985296,-0.248116255048894,0,0,-354947670.985296,-0.248116255048894,0,0,FALSE,1,0.748825951544154,NA,NA,0.0902894989502467,NA,NA,0.0902894989502467,0.0202263124869722,0,16847.1218101766,0.0007090498071,20825168.3276808,1e-04,"4_185_4",4,185,4,1660,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
